mar_emp,DiasMora,Factor,STOTAL,df_Life_M,utilizacion,prom_saldo_6m,prom_diasmora_6m,prom_df_life_M_6m,prom_utilizacion_6m,prom_saldo_12m,prom_diasmora_12m,prom_df_life_M_12m,prom_utilizacion_12m
1,0,1.09885022,56650.86,71,0.45320688,59586.785,0,68.5,0.47669428,63360.41333,0,65.5,0.5068833067
1,0,0.9613889516,24395.09,85,1.060656087,22065.55667,0,82.5,0.959372029,19531.9575,0,79.5,0.8492155435
1,0,1.041999569,22507.85,87,0.9786021739,22739.445,0,84.5,0.9886715217,20106.88083,0,81.5,0.8742122101
1,0,1.056125274,98287.27,98,0.78629816,106153.0017,0,95.5,0.8492240133,102323.8142,0,92.5,0.8185905133
1,0,1,103803.67,102,0.83042936,101069.6333,0,99.5,0.8085570667,103807.2775,0,96.5,0.83045822
1,0,0.945757728,114048.32,118,0.91238656,116843.8183,0,115.5,0.9347505467,104685.1058,0,112.5,0.8374808467
1,0,1.573264368,870,73,0.0087,440.3,0,71.33333333,0.004403,430.1414286,0,67.28571429,0.004301414286
1,60,1.529677354,894.79,78,0.0089479,932.6233333,20.16666667,75.5,0.009326233333,755.83,15.125,74.25,0.0075583
1,0,1.089639303,17631.44,81,0.9041764103,18587.07167,0,78.5,0.9531831624,19019.675,0,75.5,0.9753679487
1,0,1.157229647,16601.64,87,0.8513661538,17384.775,0,84.5,0.8915269231,17985.92333,0,81.5,0.9223550427
1,0,1.459816479,149227.84,79,0.7461392,109901.06,0,76.5,0.5495053,105926.06,0,73.5,0.5296303
1,60,1.104675743,197202.9,84,0.9860145,177143.575,10,81.5,0.885717875,136726.2142,5,78.5,0.6836310708
1,88,1.102865772,197526.54,85,0.9876327,185193.3583,24.66666667,82.5,0.9259667917,147547.2092,12.33333333,79.5,0.7377360458
1,0,1.624979056,1193.64,86,0.0059682,1031.82,0,85.5,0.0051591,4860.566667,0,83.33333333,0.02430283333
1,0,1.057883658,94012.89,100,0.9401289,99901.74667,0,97.5,0.9990174667,99210.4125,0,94.5,0.992104125
1,59,1.003685592,87814.94,73,0.8781494,83680.47,9.833333333,70.5,0.8368047,86181.69,4.916666667,67.5,0.8618169
1,0,1.347414129,20100.19,89,0.7730842308,16985.58,0,86.5,0.6532915385,15043.83333,0,83.5,0.5786089744
1,0,1.401077685,19330.32,90,0.7434738462,18276.13667,0,87.5,0.7029283333,15767.76917,0,84.5,0.6064526603
1,0,1.058231639,25592.96,93,0.9843446154,21440.175,0,90.5,0.8246221154,18735.8,0,87.5,0.7206076923
1,0,1.177065946,134156.57,87,0.8943771333,138985.5167,10,84.5,0.9265701111,140816.8325,5,81.5,0.9387788833
1,0,1.190005996,132697.76,88,0.8846517333,137365.165,10,85.5,0.9157677667,139684.0617,5,82.5,0.9312270778
1,0,0.9509054948,117121.05,104,0.780807,135627.3533,121,101.5,0.9041823556,144939.5292,107.9166667,98.5,0.9662635278
1,0,1,111371.05,108,0.7424736667,114954.3833,0,105.5,0.7663625556,130931.8583,88.08333333,102.5,0.8728790556
1,0,1,111371.05,109,0.7424736667,113662.7167,0,106.5,0.7577514444,127548.8633,75.58333333,103.5,0.8503257556
1,0,1.878698701,57566.16,128,0.5756616,63093.91,0,125.5,0.6309391,52817.10833,0,122.5,0.5281710833
1,0,1.084029921,99766.13,136,0.9976613,61994.47333,0,133.5,0.6199447333,60572.63083,0,130.5,0.6057263083
1,0,0.02366237599,57876.69,66,0.9566395041,51929.74,0,63.5,0.8583428099,35738.61417,0,60.5,0.5907208953
1,0,0.02497705193,54830.33,67,0.9062864463,57580.595,0,64.5,0.9517453719,39050.0725,0,61.5,0.6454557438
1,0,0.02571589522,53255,69,0.8802479339,56391.36333,0,66.5,0.9320886501,45622.71583,0,63.5,0.7540944766
1,0,1.54570131,1340.99,71,0.008939933333,2083.813333,0,68.5,0.01389208889,3500.141818,0,66,0.02333427879
1,0,1.882812997,1100.89,74,0.007339266667,2444.8,0,71.5,0.01629866667,2271.343333,0,68.5,0.01514228889
1,0,1.007936114,14289.11,77,0.7144555,14679.57167,0,74.5,0.7339785833,15931.68167,0,71.5,0.7965840833
1,0,1.269774666,84639.86,103,0.8463986,93445.02667,0,100.5,0.9344502667,95955.35583,0,97.5,0.9595535583
1,0,1.343737505,79981.06,104,0.7998106,90156.12833,0,101.5,0.9015612833,94378.885,0,98.5,0.94378885
1,0,1.302148905,82535.53,105,0.8253553,87982.17167,0,102.5,0.8798217167,93150.8775,0,99.5,0.931508775
1,0,1.17706313,91306.53,108,0.9130653,85127.13167,0,105.5,0.8512713167,90778.51667,0,102.5,0.9077851667
1,0,1.028350031,24251.12,95,0.2425112,25892.295,0,92.5,0.25892295,27619.63417,0,89.5,0.2761963417
1,0,1.045961922,23842.78,96,0.2384278,25289.04,0,93.5,0.2528904,27090.84833,0,90.5,0.2709084833
1,0,1.074531483,23208.85,99,0.2320885,24159.81,0,96.5,0.2415981,25672.19167,0,93.5,0.2567219167
1,0,1.012441449,24632.18,102,0.2463218,24053.75,0,99.5,0.2405375,24671.395,0,96.5,0.24671395
1,0,1.830341321,58372.08,95,0.5837208,65095.88667,0,92.5,0.6509588667,78400.52667,0,89.5,0.7840052667
1,0,1.457097115,73324.44,100,0.7332444,74082.1,0,97.5,0.740821,72959.75833,0,94.5,0.7295975833
1,0,1.065255145,100296,102,1.00296,87366.38667,0,99.5,0.8736638667,74085.81833,0,96.5,0.7408581833
1,0,1.079790807,98945.86,103,0.9894586,95267.96667,0,100.5,0.9526796667,74117.785,0,97.5,0.74117785
1,0,1.15187086,179580.27,110,0.89790135,196018.5467,0,107.5,0.9800927333,193645.4892,0,104.5,0.9682274458
1,0,1.097630292,188454.42,111,0.9422721,194771.6617,0,108.5,0.9738583083,193073.0208,0,105.5,0.9653651042
1,0,1.033353484,200176.69,113,1.00088345,196079.19,0,110.5,0.98039595,194285.255,0,107.5,0.971426275
1,0,1.013552429,204087.4,116,1.020437,195028.545,0,113.5,0.975142725,195523.5458,0,110.5,0.9776177292
1,0,1.033283334,200190.28,117,1.0009514,196984.5217,0,114.5,0.9849226083,195878.0917,0,111.5,0.9793904583
1,0,1.046642688,197635.05,118,0.98817525,197619.99,0,115.5,0.98809995,196742.5883,0,112.5,0.9837129417
1,0,1.00606417,96062.61,74,0.9606261,98115.98833,0,71.5,0.9811598833,96587.14917,0,68.5,0.9658714917
1,0,1.006390571,83028.57,73,0.8302857,85746.145,0,70.5,0.85746145,84848.48833,0,67.5,0.8484848833
1,0,2.37825747,21472.57,92,0.4210307843,19475.70833,0,89.5,0.381876634,24502.79833,0,86.5,0.4804470261
1,0,1.031915915,49487.85,99,0.97035,37341.46833,0,96.5,0.7321856536,28382.53417,0,93.5,0.5565202778
1,0,1.363195118,103549.74,93,0.6903316,94636.84333,0,90.5,0.6309122889,74027.03417,0,87.5,0.4935135611
1,0,1.039377251,135810.65,95,0.9054043333,110815.2967,0,92.5,0.7387686444,82096.67,0,89.5,0.5473111333
1,0,1.061863137,132934.74,99,0.8862316,135915.15,0,96.5,0.906101,115275.9967,0,93.5,0.7685066444
1,0,1,141158.5,101,0.9410566667,137903.0717,0,98.5,0.9193538111,124359.1842,0,95.5,0.8290612278
1,0,1.081939895,186581.64,127,0.9213908148,47135.76333,0,124.5,0.2327692016,24869.47583,0,121.5,0.1228122263
1,0,0.9813309248,51362.48,85,0.951157037,53974.555,24,82.5,0.9995287963,54263.4,17.08333333,79.5,1.004877778
1,0,1.119750824,30738.16,98,0.8683096045,29820.70667,0,95.5,0.8423928437,29350.0425,0,92.5,0.8290972458
1,0,1.123089237,30646.79,101,0.8657285311,30482.065,0,98.5,0.8610752825,29989.315,0,95.5,0.847155791
1,0,1.10660363,31103.35,105,0.8786257062,30974.89,0,102.5,0.8749968927,30603.395,0,99.5,0.8645026836
1,0,1.19821055,26548.94,147,0.9315417544,20846.23,0,144.5,0.7314466667,20846.23,0,144.5,0.7314466667
1,0,0.6857773057,49163.54,66,0.3277569333,59381.84333,0,63.5,0.3958789556,64019.82583,0,60.5,0.4267988389
1,0,0.8224190094,40995.21,68,0.2733014,51596.76,0,65.5,0.3439784,58973.84917,0,62.5,0.3931589944
1,0,1,733.66,74,0.004891066667,26185.016,30.2,71.2,0.1745667733,40045.96727,13.72727273,68.09090909,0.2669731152
1,0,1.03246091,49637.24,116,0.8484998291,51040.11833,0,113.5,0.8724806553,52433.17667,0,110.5,0.8962936182
1,0,0.9291090066,55158.77,119,0.9428849573,51780.72833,0,116.5,0.8851406553,52216.35917,0,113.5,0.8925873362
1,0,1.028050651,49850.18,123,0.8521398291,52138.89,0,120.5,0.8912630769,51509.50833,0,117.5,0.880504416
1,0,1.494430459,83663.98,126,0.66931184,88487.63333,0,123.5,0.7079010667,93861.32833,0,120.5,0.7508906267
1,0,1.527411745,81857.43,128,0.65485944,85318.61333,0,125.5,0.6825489067,90525.91333,0,122.5,0.7242073067
1,0,0.9901135934,126278.44,134,1.01022752,116172.28,0,131.5,0.92937824,100745.4467,0,128.5,0.8059635733
1,0,0.9993203854,125115.03,135,1.00092024,123737.5533,0,132.5,0.9899004267,103749.98,0,129.5,0.82999984
1,0,0.9036200479,204622.43,109,1.02311215,197033.2517,0,106.5,0.9851662583,195079.3183,0,103.5,0.9753965917
1,0,0.8778546215,210628.19,110,1.05314095,199414.18,0,107.5,0.9970709,196681.8925,0,104.5,0.9834094625
1,0,1.000000056,177642.4,121,0.888212,182019.0183,29.5,118.5,0.9100950917,186325.5183,14.75,115.5,0.9316275917
1,0,1,106804.83,95,1.0680483,97234.05167,0,92.5,0.9723405167,91326.28417,0,89.5,0.9132628417
1,0,0.1092735028,3228.23,97,0.02152153333,16327.575,0,94,0.1088505,14099.479,0,90.7,0.09399652667
1,0,1.077927636,120597.14,106,0.9966705785,120312.6367,0,103.5,0.9943193113,117633.6567,0,100.5,0.9721789807
1,0,1.032251315,125933.47,110,1.040772479,123912.8517,0,107.5,1.024073154,120614.475,0,104.5,0.996813843
1,0,1.087551564,188687.32,69,0.9434366,187046.58,0,66.5,0.9352329,180927.93,0,63.5,0.90463965
1,0,1.016036072,201968.41,72,1.00984205,189883.675,0,69.5,0.949418375,188769.5158,0,66.5,0.9438475792
1,0,0.8086281992,169958.06,111,1.133053733,180659.65,0,108.5,1.204397667,172513.4708,0,105.5,1.150089806
1,0,1.014392888,135482.89,119,0.9032192667,146336.5283,0,116.5,0.9755768556,159805.4258,0,113.5,1.065369506
1,0,0.9825906432,139867.89,120,0.9324526,143522.035,0,117.5,0.9568135667,156366.9975,0,114.5,1.04244665
1,0,1.075848465,26367.31,116,0.2636731,38781.055,0,113.5,0.38781055,57706.5075,0,110.5,0.577065075
1,0,1.087986312,98068.89,69,0.9806889,98837.05333,0,66.5,0.9883705333,97594.39167,0,63.5,0.9759439167
1,0,0.06114449122,34273.57,97,0.6854714,19423.725,0,94.5,0.3884745,22283.52333,0,91.5,0.4456704667
1,0,2.021230823,920.36,100,0.046018,7119.076667,0,97.5,0.3559538333,11353.6675,0,94.5,0.567683375
1,0,0.2624027941,7089.33,102,0.3544665,2178.163333,0,99.5,0.1089081667,9625.74,0,96.5,0.481287
1,0,0.1153614557,16125.49,104,0.8062745,6845.801667,0,101.5,0.3422900833,10037.43917,0,98.5,0.5018719583
1,0,1.122287327,55923.62,136,0.9093271545,57189.09167,0,133.5,0.9299039295,54836.0825,0,130.5,0.8916436179
1,0,0.9935110145,87728.66,71,0.8772866,95824.80167,24.83333333,68.5,0.9582480167,98705.49667,17.41666667,65.5,0.9870549667
1,0,1.055425611,82582.22,75,0.8258222,85790.76667,0,72.5,0.8579076667,93249.245,17.41666667,69.5,0.93249245
1,0,1.023512295,85157.15,76,0.8515715,85139.52167,0,73.5,0.8513952167,91890.08833,17.41666667,70.5,0.9189008833
1,0,1.131394073,74790.36,80,0.9348795,70219.24,0,77.5,0.8777405,66106.9125,0,74.5,0.8263364063
1,88,1.028507262,82272.02,83,1.02840025,75477.67833,24,80.5,0.9434709792,72259.43833,12,77.5,0.9032429792
1,60,1.014844646,21801.8,71,0.7267266667,20177.23333,10,68.5,0.6725744444,19631.56667,5,65.5,0.6543855556
1,0,1.018259984,148105.28,85,0.9873685333,149692.86,0,83.25,0.9979524,103245.945,0,80.66666667,0.6883063
1,0,1.023021804,147415.9,88,0.9827726667,147963.8783,0,85.5,0.9864258556,147923.5014,0,84.85714286,0.9861566762
1,0,1.000000066,150809.67,94,1.0053978,145426.7917,0,91.5,0.9695119444,146695.335,0,88.5,0.9779689
1,0,1.094734018,96469.57,74,0.9646957,96021.81333,0,71.5,0.9602181333,96398.59167,0,68.5,0.9639859167
1,0,1.034121696,102123.88,82,1.0212388,99379.18333,0,79.5,0.9937918333,97979.84917,0,76.5,0.9797984917
1,0,0.9035709707,98904.76,66,0.9890476,97156.055,0,63.5,0.97156055,79847.7375,0,60.5,0.798477375
1,0,0.9544341702,93633.98,69,0.9363398,96272.41667,0,66.5,0.9627241667,91336.15917,0,63.5,0.9133615917
1,0,1.062776211,84088.7,73,0.840887,90237.15667,0,70.5,0.9023715667,93465.84167,0,67.5,0.9346584167
1,58,1.005331547,88893.53,76,0.8889353,87164.66167,9.666666667,73.5,0.8716466167,90940.35583,4.833333333,70.5,0.9094035583
1,0,1.036049015,79606.89,67,0.995086125,75913.47167,10,64.5,0.9489183958,69452.68,5,61.5,0.8681585
1,0,1.183575346,64845.69,112,0.4323046,46935.53,0,109.5,0.3129035333,29887.932,0,106.9,0.19925288
1,0,1.007139493,76205.69,113,0.5080379333,57482.63833,0,110.5,0.3832175889,36462.671,0,108.1,0.2430844733
1,0,1.061686605,72290.41,120,0.4819360667,69300.015,0,117.5,0.4620001,69018.17333,0,114.5,0.4601211556
1,0,2.199793103,870,133,0.0174,870,0,133,0.0174,1031.715,0,127.5,0.0206343
1,0,1.000005225,1913.81,136,0.0382762,1383.705,0,134.5,0.0276741,1383.705,0,134.5,0.0276741
1,0,1.03279084,140928.38,66,0.9395225333,142642.3683,10,63.5,0.9509491222,141264.9725,5,60.5,0.9417664833
1,0,1.154924785,89657.12,69,0.8965712,95824.57667,0,66.5,0.9582457667,89452.3575,0,63.5,0.894523575
1,0,1.037834931,99772.35,73,0.9977235,96343.45,0,70.5,0.9634345,96026.4025,0,67.5,0.960264025
1,0,1.010298096,102491.76,75,1.0249176,97887.49167,0,72.5,0.9788749167,96856.03417,0,69.5,0.9685603417
1,0,1.145257473,66784.86,81,0.6678486,70875.025,0,78.5,0.70875025,73981.0475,0,75.5,0.739810475
1,0,0.7579877859,64440.26,89,0.6444026,67620.145,34.83333333,86.5,0.67620145,68779.15333,22.41666667,83.5,0.6877915333
1,0,1.132770156,95627.74,106,0.9562774,96207.66833,0,103.5,0.9620766833,96223.1,0,100.5,0.962231
1,0,1.084120963,99918.97,108,0.9991897,96817.76667,0,105.5,0.9681776667,96556.76333,0,102.5,0.9655676333
1,0,1.587853854,99457.39,73,0.6630492667,102057.5833,0,70.5,0.6803838889,107494.6583,0,67.5,0.7166310556
1,88,1.041395394,151646.34,84,1.0109756,146805.1933,24.66666667,81.5,0.9787012889,135438.8542,12.33333333,78.5,0.9029256944
1,88,1,100921.1,70,0.9565981043,99709.72167,23.83333333,67.5,0.9451158452,99621.03417,11.91666667,64.5,0.9442752054
1,0,1.031073294,192473.96,67,1.026527787,184247.2467,0,64.5,0.9826519822,167808.5273,0,62,0.8949788121
1,0,1.07169412,147691.61,71,0.9846107333,146873.0433,0,68.5,0.9791536222,145067.4467,0,65.5,0.9671163111
1,0,0.9575811098,55949.13,86,0.5594913,60346.495,0,83.5,0.60346495,64475.5325,0,80.5,0.644755325
1,0,1.033229655,51852.78,90,0.5185278,53826.915,0,87.5,0.53826915,59104.0625,0,84.5,0.591040625
1,0,1.016832372,52688.95,91,0.5268895,53078.25333,0,88.5,0.5307825333,57569.95083,0,85.5,0.5756995083
1,0,0.9999998133,53575.84,93,0.5357584,52558.87333,0,90.5,0.5255887333,55484.45,0,87.5,0.5548445
1,0,1.103760331,45994.36,146,0.9998773913,23554.53833,0,143.5,0.5120551812,18239.63417,0,140.5,0.3965137862
1,0,1.073911503,47272.75,147,1.027668478,29946.915,0,144.5,0.6510198913,20734.675,0,141.5,0.4507538043
1,0,1.033581854,49117.3,148,1.067767391,36883.45,0,145.5,0.8018141304,23585.82667,0,142.5,0.5127353623
1,0,1.308250166,300.6,93,0.006012,3063.38,0,90.5,0.0612676,4705.549,0,86.9,0.09411098
1,0,0.008615586711,51795.66,147,0.5179566,36131.65167,0,144.5,0.3613165167,42540.70167,0,141.5,0.4254070167
1,0,0.01153947003,38671.62,148,0.3867162,38451.95,0,145.5,0.3845195,42407.89583,0,142.5,0.4240789583
1,0,1.064502124,110585.35,72,0.7372356667,116879.5083,9.666666667,69.5,0.7791967222,113504.3117,4.833333333,66.5,0.7566954111
1,61,1.002756939,117394.69,74,0.7826312667,114626.48,10.16666667,71.5,0.7641765333,115034.0683,9.916666667,68.5,0.7668937889
1,0,1,187591.59,119,0.93795795,180454.7333,0,116.5,0.9022736667,177156.5017,0,113.5,0.8857825083
1,0,0.8830927052,102911.2,118,1.029112,95078.73,0,115.5,0.9507873,90889.90833,0,112.5,0.9088990833
1,0,1.032269273,88039.17,122,0.8803917,96323.18333,0,119.5,0.9632318333,90986.96083,0,116.5,0.9098696083
1,0,1.056901038,85987.36,126,0.8598736,87152.81833,0,123.5,0.8715281833,93209.8525,0,120.5,0.932098525
1,0,0.9562879824,35103.39,100,0.9487402703,36371.77,0,97.5,0.9830208108,35896.31417,0,94.5,0.9701706532
1,0,0.9663811478,34736.76,101,0.9388313514,36354.87,0,98.5,0.9825640541,35744.22333,0,95.5,0.9660600901
1,0,0.9274809856,36193.68,102,0.9782075676,36183.91667,0,99.5,0.9779436937,35806.52083,0,96.5,0.9677438063
1,0,0.9619409636,34897.1,105,0.9431648649,34509.455,0,102.5,0.932687973,35446.125,0,99.5,0.9580033784
1,0,1.232265392,11243.13,72,0.8994504,10563.22167,0,69.5,0.8450577333,10878.08083,0,66.5,0.8702464667
1,0,1.027123568,97765.16,140,0.9776516,98015.96667,0,137.5,0.9801596667,93887.80167,0,134.5,0.9388780167
1,0,1.027720552,97708.37,144,0.9770837,97535.06333,0,141.5,0.9753506333,98212.4575,0,138.5,0.982124575
1,0,1.040447209,96513.21,148,0.9651321,96866.94667,0,145.5,0.9686694667,96993.31583,0,142.5,0.9699331583
1,60,1.004113722,115209.53,65,1.047359364,55870.54333,10,62.5,0.5079140303,29339.29333,5,59.5,0.2667208485
1,0,1.017228049,26888.71,99,0.3425313376,33291.32333,0,96.5,0.4240932909,37205.9975,0,93.5,0.4739617516
1,0,1.054905487,21787.44,110,0.2775470064,23989.95,19.83333333,107.5,0.3056044586,24868.7275,9.916666667,104.5,0.3167990764
1,0,1,22983.69,112,0.2927858599,22433.97333,0,109.5,0.2857830998,24229.9425,9.916666667,106.5,0.3086616879
1,58,1,20645.77,68,0.6769104918,20599.37,9.666666667,65.5,0.6753891803,22134.35167,17.16666667,62.5,0.7257164481
1,0,0.907140432,35549.81,68,0.9793336088,36273.55333,0,65.5,0.9992714417,33953.37083,0,62.5,0.9705887971
1,0,0.8742059307,36889.1,69,1.01622865,36389.55833,0,66.5,1.002467172,34689.06583,0,63.5,0.9844140129
1,0,0.8800676247,36643.4,70,1.009460055,36454.96333,0,67.5,1.004268962,35002.36083,0,64.5,0.9854956336
1,0,0.8784652457,36710.24,73,1.011301377,36118.83,0,70.5,0.9950090909,36260.27667,0,67.5,0.9989056933
1,60,1.0101375,31925.03,77,0.8794774105,33579.755,10,74.5,0.9250621212,34921.62583,5,71.5,0.9620282599
1,58,1.212589581,1522.37,68,0.07249380952,1188.956667,19.33333333,67,0.05661698413,1188.956667,19.33333333,67,0.05661698413
1,0,1.227539156,1561.05,111,0.0156105,1208.23,0,110,0.0120823,4059.85125,0,105,0.0405985125
1,0,1.027114395,98895.44,69,0.9889544,104124.6933,34.83333333,66.5,1.041246933,104642.915,27.16666667,63.5,1.04642915
1,0,1.063149212,98558.95,99,0.9855895,94893.72667,0,96.5,0.9489372667,95366.22083,0,93.5,0.9536622083
1,0,1.079644862,97053.09,102,0.9705309,95436.39167,0,99.5,0.9543639167,95085.83583,0,96.5,0.9508583583
1,0,0.9516290589,105206.14,84,0.918830917,107884.48,0,81.5,0.9422225328,107714.2167,0,78.5,0.9407355167
1,0,0.9085988766,110188.58,86,0.9623456769,107452.3433,0,83.5,0.9384484134,108093.8383,0,80.5,0.9440509898
1,0,1.029036978,97292.15,90,0.8497131004,102097.0467,0,87.5,0.8916772635,104990.7633,0,84.5,0.9169498981
1,0,1.11430243,143934.21,65,0.9595614,142210.8283,0,62.5,0.9480721889,144018.305,0,59.5,0.9601220333
1,0,1.107805698,52126.28,144,0.9743229907,42973.55667,0,141.5,0.8032440498,44425.915,0,138.5,0.8303909346
1,0,1.114096293,158427.32,66,0.7921366,161598.7017,0,63.5,0.8079935083,171156.2417,4.75,60.5,0.8557812083
1,0,0.8408171126,14539,94,0.434,15348.375,0,91.5,0.4581604478,16615.04167,0,88.5,0.495971393
1,0,1.091599366,102548.09,66,0.9766484762,102491.8617,0,63.5,0.9761129683,101811.1908,0,60.5,0.9696303889
1,0,1.067676308,104845.85,67,0.9985319048,102769.5233,0,64.5,0.9787573651,101887.4142,0,61.5,0.9703563254
1,0,1.057066404,205932.55,124,1.02966275,197784.6917,0,121.5,0.9889234583,194630.985,0,118.5,0.973154925
1,0,1,217684.38,126,1.0884219,203713.2317,0,123.5,1.018566158,198983.5742,0,120.5,0.9949178708
1,0,2.115610657,41792.86,74,0.4179286,42531.89,0,71.5,0.4253189,48141.03583,0,68.5,0.4814103583
1,0,1.397475683,63269.38,75,0.6326938,45729.775,0,72.5,0.45729775,48387.36583,0,69.5,0.4838736583
1,0,1.405150228,62923.82,76,0.6292382,48988.70167,0,73.5,0.4898870167,48857.51167,0,70.5,0.4885751167
1,0,1.19369214,44646.52,79,0.9301358333,35895.11167,0,76.5,0.7478148264,26921.0825,0,73.5,0.5608558854
1,0,1.221776303,43620.26,80,0.9087554167,38164.42833,0,77.5,0.7950922569,29008.97917,0,74.5,0.6043537326
1,0,1.020114254,70437.61,68,0.7043761,72366.67,0,65.5,0.7236667,73528.19583,0,62.5,0.7352819583
1,0,1.023355426,70214.52,72,0.7021452,69731.79667,0,69.5,0.6973179667,71761.9975,0,66.5,0.717619975
1,0,1.692362699,39687.45,89,0.6349992,21895.4475,0,87,0.35032716,34028.638,0,83.1,0.544458208
1,0,1.070155505,62762.43,93,1.00419888,49269.705,0,90.5,0.78831528,38739.431,0,87.9,0.619830896
1,0,1.026629487,43909.22,88,1.111625823,40867.3,0,85.5,1.03461519,40132.09167,0,82.5,1.016002321
1,0,0.6440185375,116805.38,125,0.93444304,86496.18833,0,122.5,0.6919695067,94418.34417,0,119.5,0.7553467533
1,0,0.6932146914,108515.92,127,0.86812736,98715.13,0,124.5,0.78972104,98612.24083,0,121.5,0.7888979267
1,0,0.736651978,102117.19,128,0.81693752,103667.3183,0,125.5,0.8293385467,96683.12167,0,122.5,0.7734649733
1,0,0.947938794,79356.21,131,0.63484968,92485.49167,0,128.5,0.7398839333,89490.84,0,125.5,0.71592672
1,0,1.015987485,30790.96,75,0.3079096,37363.80833,0,72.5,0.3736380833,40697.61917,5,69.5,0.4069761917
1,0,1.026701998,30469.63,78,0.3046963,32788.88333,0,75.5,0.3278888333,36706.83667,0,72.5,0.3670683667
1,0,1.00000032,31283.22,79,0.3128322,31900.17833,0,76.5,0.3190017833,35839.16417,0,73.5,0.3583916417
1,60,1.230823545,1402.11,78,0.0140211,1065.443333,20,77,0.01065443333,1065.443333,20,77,0.01065443333
1,0,1.096435857,145689.17,92,0.9712611333,144671.5233,0,89.5,0.9644768222,145462.9192,0,86.5,0.9697527944
1,0,1.114922991,143273.42,94,0.9551561333,145635.69,0,91.5,0.9709046,145472.4042,0,88.5,0.9698160278
1,0,1.115376776,143215.13,95,0.9547675333,145563.7033,0,92.5,0.9704246889,144881.0108,0,89.5,0.9658734056
1,0,1.076645683,148367.13,98,0.9891142,144977.8,0,95.5,0.9665186667,144824.6617,0,92.5,0.9654977444
1,0,1.092967509,146151.49,99,0.9743432667,145084.345,0,96.5,0.9672289667,145127.2642,0,93.5,0.9675150944
1,0,1.060162647,150673.89,100,1.0044926,146317.7567,0,97.5,0.9754517111,145976.7233,0,94.5,0.9731781556
1,0,0.9999999374,159738.84,102,1.0649256,151177.405,0,99.5,1.007849367,147953.8325,0,96.5,0.9863588833
1,60,1.107035539,10702.52,77,1.070252,7896.06,10,74.5,0.789606,7930.7925,5,71.5,0.79307925
1,0,1.10382283,10733.67,79,1.073367,9651.113333,10,76.5,0.9651113333,8254.7775,5,73.5,0.82547775
1,0,1.024403804,11565.82,87,1.156582,11636.32667,39.33333333,84.5,1.163632667,11157.3125,29.33333333,81.5,1.11573125
1,0,0.8433851272,62513.22,122,0.4167548,70231.74333,0,119.5,0.4682116222,79635.31917,0,116.5,0.5309021278
1,0,0.8939696661,28293.79,141,0.1886252667,33491.29,0,138.5,0.2232752667,42044.3425,70.25,135.5,0.2802956167
1,0,0.8939696661,28293.79,142,0.1886252667,31878.45667,0,139.5,0.2125230444,40008.59917,70.25,136.5,0.2667239944
1,0,1,1735.89,101,0.0173589,1218.93,0,99.5,0.0121893,1218.93,0,99.5,0.0121893
1,88,0.9999998994,99446.64,70,0.9944664,97254.69167,33.5,67.5,0.9725469167,79545.5975,16.75,64.5,0.795455975
1,0,1.222932687,177189.09,129,0.88594545,180534.4283,0,126.5,0.9026721417,107788.1342,0,123.5,0.5389406708
1,0,1.436498624,150846.18,133,0.7542309,167873.0017,0,130.5,0.8393650083,159268.6725,0,127.5,0.7963433625
1,0,1.658326045,130668.11,135,0.65334055,153147.91,0,132.5,0.76573955,166841.1692,0,129.5,0.8342058458
1,0,1,216690.33,139,1.08345165,183499.5717,0,136.5,0.9174978583,175686.2867,0,133.5,0.8784314333
1,0,1.093959494,134978.27,66,0.8998551333,122538.0833,0,63.5,0.8169205556,126837.9475,0,60.5,0.8455863167
1,60,1.003220058,147186.81,76,0.9812454,143213.7283,10,73.5,0.9547581889,139567.295,5,70.5,0.9304486333
1,0,0.5725050326,95815.28,72,0.9581528,61735.685,0,69.5,0.61735685,33884.04333,0,66.5,0.3388404333
1,0,1.030659107,86305.84,117,0.8630584,82956.46167,0,114.5,0.8295646167,82820.12083,0,111.5,0.8282012083
1,0,0.9414200953,102725.5,147,1.027255,96066.46333,0,144.5,0.9606646333,96328.87333,0,141.5,0.9632887333
1,0,0.9612889451,100602.27,148,1.0060227,98157.51,0,145.5,0.9815751,96494.40333,0,142.5,0.9649440333
1,0,1.201745468,55743.21,92,0.27871605,70405.46333,0,89.5,0.3520273167,113725.9192,0,86.5,0.5686295958
1,0,1.170871037,57213.09,93,0.28606545,67088.09833,0,90.5,0.3354404917,102715.8992,0,87.5,0.5135794958
1,0,1.258575907,53226.15,94,0.26613075,58999.80167,0,91.5,0.2949990083,94481.26417,0,88.5,0.4724063208
1,0,0.8193934381,81754.56,97,0.4087728,61374.765,0,94.5,0.306873825,69258.7175,0,91.5,0.3462935875
1,0,1.131610945,59198.04,98,0.2959902,61950.57,0,95.5,0.30975285,66178.01667,0,92.5,0.3308900833
1,0,1.649922394,78517.99,98,0.643590082,74405.63167,0,95.5,0.6098822268,72166.18833,0,92.5,0.5915261339
1,0,1.073803015,102563.29,65,0.82050632,92363.75833,0,62.5,0.7389100667,69690.285,0,59.5,0.55752228
1,0,1.059436762,199301.57,65,0.99650785,199384.3333,0,62.5,0.9969216667,198363.0292,0,59.5,0.9918151458
